asn,category,tags
197010,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
197015,Eyeball,Other|Not Validating RPKI ROV|Eyeball
197023,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197044,Other,"Trucking|Freight, Shipment, and Postal Services"
197052,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV|Eyeball
197062,Eyeball,"Retail Stores, Wholesale, and E-commerce Sites|Manufacturing|Chemical and Pharmaceutical Manufacturing|Eyeball"
197068,Government,"Content|Military, Defense, National Security, and International Affairs|Government and Public Administration|Computer and Network Security"
197070,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
197074,ISP,"Service|Internet Service Provider (ISP)|Computer and Information Technology|Print Media (Newspapers, Magazines, Books)"
197078,ISP,"Eyeball|Internet Service Provider (ISP)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197080,Other,"Service|Manufacturing|Electronics and Computer Components|Print Media (Newspapers, Magazines, Books)"
197097,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Service"
197120,Eyeball,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Museums, Libraries, and Entertainment|Not Validating RPKI ROV"
197129,Eyeball,"Eyeball|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)"
197140,Eyeball,"Eyeball|Law, Business, and Consulting Services|Service"
197150,Other,"Buildings (Residential or Commercial)|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
197152,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197153,Eyeball,"Government and Public Administration|Law Enforcement, Public Safety, and Justice|Not Validating RPKI ROV|Eyeball"
197159,Eyeball,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Not Validating RPKI ROV|Eyeball"
197163,Content/CDN,"Banks, Credit Card Companies, Mortgage Providers|Hosting and Cloud Provider|Finance and Insurance|Software Development"
197169,ISP,"Software Development|Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
197171,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197175,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197185,Other,"Banks, Credit Card Companies, Mortgage Providers|Service|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197193,Enterprise,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Service|Real Estate (Residential and/or Commercial)"
197204,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197235,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
197257,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197258,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
197273,ISP,"Electric Power Generation, Transmission, Distribution|Utilities (Excluding Internet Service)|Computer and Information Technology|Internet Service Provider (ISP)"
197275,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197276,ISP,"Software Development|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
197280,ISP,Internet Service Provider (ISP)|Computer and Information Technology
197292,Other,Service
197298,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197303,Enterprise,"Construction and Real Estate|Law, Business, and Consulting Services|Real Estate (Residential and/or Commercial)|Service"
197306,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
197309,ISP,"Server Hosting|Law, Business, and Consulting Services|Hosting and Cloud Provider|Media, Publishing, and Broadcasting"
197311,ISP,"Eyeball|Buildings (Residential or Commercial)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology"
197315,Other,"Not Validating RPKI ROV|Museums, Libraries, and Entertainment|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
197333,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197340,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Not Validating RPKI ROV"
197349,ISP,"Computer and Information Technology|Buildings (Residential or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197366,ISP,Software Development|Construction and Real Estate|Buildings (Residential or Commercial)|Internet Service Provider (ISP)
197379,Content/CDN,"Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Hosting and Cloud Provider|Computer and Information Technology"
197382,Enterprise,"Service|Law, Business, and Consulting Services"
197392,ISP,Real Estate (Residential and/or Commercial)|Hosting and Cloud Provider|Computer and Information Technology|Eyeball
197394,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197404,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
197406,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
197420,ISP,Internet Service Provider (ISP)|Computer and Information Technology
197449,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate
197453,ISP,"Eyeball|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Buildings (Residential or Commercial)|Trucking"
197460,Eyeball,"Eyeball|Law, Business, and Consulting Services|Service|Not Validating RPKI ROV"
197461,Other,"Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites|Real Estate (Residential and/or Commercial)"
197467,Eyeball,Education and Research|Eyeball|Academic|Not Validating RPKI ROV
197468,Enterprise,"Law, Business, and Consulting Services|Service"
197482,Enterprise,"Tranco 10k Host|Retail Stores, Wholesale, and E-commerce Sites|Law, Business, and Consulting Services|Media, Publishing, and Broadcasting"
197489,Content/CDN,Service|Hosting and Cloud Provider|Community Groups and Nonprofits|Research and Development Organizations
197498,Eyeball,"Food, Grocery, Beverages|Construction and Real Estate|Buildings (Residential or Commercial)|Retail Stores, Wholesale, and E-commerce Sites"
197499,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV|Eyeball
197526,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|Not Validating RPKI ROV|Academic"
197531,Other,Computer and Information Technology|Software Development
197535,ISP,"Validating RPKI ROV|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Retail Stores, Wholesale, and E-commerce Sites|Freight, Shipment, and Postal Services"
197553,Academic/Edu,"Education and Research|Print Media (Newspapers, Magazines, Books)|Buildings (Residential or Commercial)|Media, Publishing, and Broadcasting"
197559,Other,"Finance and Insurance|Service|Investment, Portfolio Management, Pensions and Funds|Banks, Credit Card Companies, Mortgage Providers"
197567,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology|Automotive and Transportation"
197571,Other,Tranco 10k Host
197574,Other,"Freight, Shipment, and Postal Services|Retail Stores, Wholesale, and E-commerce Sites|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197577,ISP,"Law, Business, and Consulting Services|Retail Stores, Wholesale, and E-commerce Sites|Finance and Insurance|Service"
197585,ISP,Eyeball|Music and Video Industry|Computer and Information Technology|Internet Service Provider (ISP)
197591,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197596,Unknown,
197627,Other,"Clothing, Fashion, Luggage|Real Estate (Residential and/or Commercial)|Banks, Credit Card Companies, Mortgage Providers|Construction and Real Estate"
197628,ISP,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Eyeball|Computer and Information Technology"
197632,ISP,"Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Internet Service Provider (ISP)|Computer and Information Technology"
33797,ISP,Internet Service Provider (ISP)|Computer and Information Technology
197643,Eyeball,"Service|Online Informational Content|Law, Business, and Consulting Services|Music and Video Industry"
33819,Eyeball,"Eyeball|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Colleges, Universities, and Professional Schools"
197665,Other,"Retail Stores, Wholesale, and E-commerce Sites|Food, Grocery, Beverages"
197668,Government,"Retail Stores, Wholesale, and E-commerce Sites|Freight, Shipment, and Postal Services|Manufacturing|Government"
197673,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
33842,ISP,Internet Service Provider (ISP)|Computer and Information Technology
33844,Enterprise,"Finance and Insurance|Law, Business, and Consulting Services|Software Development|Service"
197693,Other,"Manufacturing|Clothing, Fashion, Luggage|Clothing and Textiles|Retail Stores, Wholesale, and E-commerce Sites"
197695,ISP,"Eyeball|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
33871,ISP,"Eyeball|Freight, Shipment, and Postal Services|Trucking|Internet Service Provider (ISP)"
197714,Unknown,
197717,ISP,"Natural Gas Distribution|Buildings (Residential or Commercial)|Freight, Shipment, and Postal Services|Passenger Transit (Car, Bus, Taxi, Subway)"
197718,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate|Not Validating RPKI ROV
197725,Other,"Freight, Shipment, and Postal Services|Trucking|Passenger Transit (Car, Bus, Taxi, Subway)|Construction and Real Estate"
33887,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Phone Provider
33888,Academic/Edu,"Construction and Real Estate|Buildings (Residential or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Media, Publishing, and Broadcasting"
197728,Other,"Buildings (Residential or Commercial)|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites"
33892,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|Eyeball
197733,ISP,Computer and Information Technology|Internet Service Provider (ISP)
33894,ISP,Eyeball|Home ISP|Not Validating RPKI ROV|Government and Public Administration
33899,Other,"Freight, Shipment, and Postal Services|Health Care Services|Hospitals and Medical Centers"
33902,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Eyeball
33903,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Software Development|Retail Stores, Wholesale, and E-commerce Sites|Service"
33904,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
33908,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
197756,ISP,"Computer and Information Technology|Government and Public Administration|Media, Publishing, and Broadcasting|Government and Regulatory Agencies, Administrations, Departments, and Services"
197757,Unknown,
197760,Enterprise,"Service|Law, Business, and Consulting Services|Construction and Real Estate|Buildings (Residential or Commercial)"
197765,Other,"Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Computer and Information Technology"
197768,Academic/Edu,"Education and Research|Freight, Shipment, and Postal Services|Service|Construction and Real Estate"
197773,Other,Service
33934,ISP,Eyeball|Internet Service Provider (ISP)|Phone Provider|Computer and Information Technology
33936,ISP,"Tranco 10k Host|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Internet Service Provider (ISP)|Service"
197780,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Buildings (Residential or Commercial)|Construction and Real Estate|Service"
197783,Other,"Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)|Automotive and Transportation|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
197786,ISP,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Retail Stores, Wholesale, and E-commerce Sites|Software Development|Service"
197793,ISP,Home ISP|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
33962,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology
197808,Other,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Manufacturing|Electronics and Computer Components|Construction and Real Estate"
33972,Government,"Finance and Insurance|Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|IPv6 only"
197821,Other,"Freight, Shipment, and Postal Services|Buildings (Residential or Commercial)|Food, Beverage, and Tobacco|Chemical and Pharmaceutical Manufacturing"
197826,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
33987,Other,Computer and Information Technology|Software Development
33991,ISP,Eyeball|Computer and Information Technology|Construction and Real Estate|Internet Service Provider (ISP)
197831,ISP,Internet Service Provider (ISP)|Computer and Information Technology
33993,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
34017,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
197857,Content/CDN,"Computer and Information Technology|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Hosting and Cloud Provider|Software Development"
197865,Other,"Construction and Real Estate|Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites|Buildings (Residential or Commercial)"
197868,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
34033,Other,"Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Construction and Real Estate|Computer and Information Technology"
197873,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology|Investment, Portfolio Management, Pensions and Funds"
34038,ISP,Eyeball|Internet Service Provider (ISP)|Phone Provider|Computer and Information Technology
197878,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|Manufacturing|Electronics and Computer Components
197880,ISP,Finance and Insurance|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
34042,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Eyeball
34047,Eyeball,Hosting and Cloud Provider|Computer and Information Technology|Eyeball
197888,ISP,"Media, Publishing, and Broadcasting|Music and Video Industry|Museums, Libraries, and Entertainment|Computer and Information Technology"
34052,Academic/Edu,"Retail Stores, Wholesale, and E-commerce Sites|Research and Development Organizations|Electronics and Computer Components|Manufacturing"
197896,Other,"Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
197905,Content/CDN,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
197911,ISP,Software Development|Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
34085,Enterprise,"Hotels, Motels, Inns, Other Traveler Accommodation|Law, Business, and Consulting Services|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Travel and Accommodation"
197934,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology|Investment, Portfolio Management, Pensions and Funds"
34098,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
34102,Eyeball,Eyeball|Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
197952,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
197955,Other,Automotive and Transportation|Trucking|Buildings (Residential or Commercial)|Water Transportation
197960,ISP,Computer and Information Technology|Internet Service Provider (ISP)
34121,Other,Computer and Information Technology
34123,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197969,ISP,"Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites|Electronics and Computer Components|Manufacturing"
197971,Enterprise,"Service|Law, Business, and Consulting Services"
197972,ISP,Internet Service Provider (ISP)|Computer and Information Technology
34137,ISP,Internet Service Provider (ISP)|Phone Provider|Computer and Information Technology
34139,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
34145,ISP,Eyeball|Home ISP|Internet Service Provider (ISP)|Computer and Information Technology
197986,Other,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Buildings (Residential or Commercial)|Real Estate (Residential and/or Commercial)"
34147,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
197987,Enterprise,"Freight, Shipment, and Postal Services|Water Transportation|Service|Construction and Real Estate"
34150,ISP,"Home ISP|Music and Video Industry|Computer and Information Technology|Media, Publishing, and Broadcasting"
34155,Other,"Retail Stores, Wholesale, and E-commerce Sites|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
197998,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|Retail Stores, Wholesale, and E-commerce Sites"
34166,ISP,"Internet Service Provider (ISP)|Hosting and Cloud Provider|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Buildings (Residential or Commercial)"
34168,ISP,Phone Provider|Computer and Information Technology|Internet Service Provider (ISP)
34180,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Not Validating RPKI ROV"
198021,Other,"Computer and Information Technology|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Freight, Shipment, and Postal Services"
198027,Other,Service
198028,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
34192,ISP,Computer and Information Technology|Internet Service Provider (ISP)
198039,Enterprise,"Law, Business, and Consulting Services|Service"
198044,ISP,Internet Service Provider (ISP)|Computer and Information Technology
34205,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Phone Provider
34207,Other,Computer and Information Technology|Service|Software Development|Manufacturing
34211,ISP,"Computer and Information Technology|Freight, Shipment, and Postal Services|Software Development|Finance and Insurance"
198052,Eyeball,"Freight, Shipment, and Postal Services|Retail Stores, Wholesale, and E-commerce Sites|Service|Food, Grocery, Beverages"
198056,ISP,"Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Museums, Libraries, and Entertainment"
34221,Content/CDN,"Museums, Libraries, and Entertainment|Service|Computer and Information Technology|Hosting and Cloud Provider"
198062,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|Museums, Libraries, and Entertainment|Service"
34223,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
198069,Other,"Construction and Real Estate|Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance|Real Estate (Residential and/or Commercial)"
198070,ISP,"Computer and Information Technology|Hosting and Cloud Provider|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
34232,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Eyeball"
198074,ISP,Internet Service Provider (ISP)|Computer and Information Technology
198076,Other,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
34241,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
198083,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Construction and Real Estate
34246,ISP,Internet Service Provider (ISP)|Trucking|Computer and Information Technology|Utilities (Excluding Internet Service)
198086,Other,Computer and Information Technology|Not Validating RPKI ROV
34249,Other,"Electric Power Generation, Transmission, Distribution|Utilities (Excluding Internet Service)|Service"
34267,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Phone Provider
198110,ISP,"Eyeball|Museums, Libraries, and Entertainment|Internet Service Provider (ISP)|Computer and Information Technology"
198117,ISP,"Service|Passenger Transit (Car, Bus, Taxi, Subway)|Internet Service Provider (ISP)|Construction and Real Estate"
198122,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Software Development
34287,ISP,Phone Provider|Computer and Information Technology|Internet Service Provider (ISP)
34291,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
198134,Other,"Buildings (Residential or Commercial)|Manufacturing|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
34297,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Phone Provider
198137,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV"
34300,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
34303,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites"
34320,Other,Computer and Information Technology
34322,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
34327,Other,"Retail Stores, Wholesale, and E-commerce Sites|Manufacturing|Clothing and Textiles|Clothing, Fashion, Luggage"
34329,Content/CDN,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Retail Stores, Wholesale, and E-commerce Sites|Hosting and Cloud Provider|Software Development"
34336,Other,"Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
198181,Other,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Trucking|Buildings (Residential or Commercial)"
198182,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Eyeball
198185,ISP,"Internet Service Provider (ISP)|Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Construction and Real Estate"
34351,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
34352,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)
198195,Other,"Not Validating RPKI ROV|Service|Retail Stores, Wholesale, and E-commerce Sites|Freight, Shipment, and Postal Services"
