asn,category,tags
18142,Other,Computer and Information Technology
9356,Unknown,
9359,Unknown,
18143,Unknown,
9363,Unknown,
9360,Unknown,
9365,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
9366,Other,Validating RPKI ROV
9367,Other,Validating RPKI ROV
18144,ISP,Eyeball|Not Validating RPKI ROV|Home ISP
9361,Unknown,
9370,Content/CDN,Content|Not Validating RPKI ROV|Tor services|Tranco 10k Host
9371,Content/CDN,Content|Not Validating RPKI ROV|Server Hosting|Tor services
9372,Unknown,
18145,Unknown,
9374,Other,Not Validating RPKI ROV
9368,Unknown,
9376,Unknown,
9369,Unknown,
9378,Eyeball,Eyeball|Not Validating RPKI ROV
18146,Unknown,
9380,Unknown,
9373,Unknown,
9375,Unknown,
58535,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
18147,Unknown,
9377,Unknown,
9379,Unknown,
18149,Other,"Internet Critical Infra|Not Validating RPKI ROV|Media, Publishing, and Broadcasting|Online Informational Content"
18150,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
9400,ISP,Finance and Insurance|Insurance Carriers and Agencies
18151,Unknown,
18152,Unknown,
9409,Other,Validating RPKI ROV|Computer and Information Technology|Content
1233,Content/CDN,"Service|Computer and Information Technology|Hosting, Cloud Provider, Data Center, Server Colocation|Law, Business, and Consulting Services"
140501,ISP,"Finance and Insurance|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology"
9434,ISP,Computer and Information Technology|Internet Service Provider (ISP)
9466,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology|Phone Provider
17661,ISP,Computer and Information Technology|Not Validating RPKI ROV|Community Groups and Nonprofits|Internet Service Provider (ISP)
17673,Unknown,
17674,Eyeball,Event|Eyeball
17675,Other,Not Validating RPKI ROV
17676,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17677,ISP,Internet Service Provider (ISP)|Computer and Information Technology
17678,Other,Computer and Information Technology
17679,Unknown,
17680,Other,Not Validating RPKI ROV
17681,Unknown,
17682,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17683,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
17684,Unknown,
58645,Unknown,
58646,Unknown,
58647,Other,Health Care Services
58648,Eyeball,Eyeball
58649,Unknown,
58650,Other,Not Validating RPKI ROV
58651,Unknown,
58652,Unknown,
58653,Unknown,
58654,Unknown,
17686,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Computer and Network Security"
17687,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
17688,Unknown,
17689,ISP,Internet Service Provider (ISP)|Computer and Information Technology
17690,Unknown,
17691,Other,Validating RPKI ROV
17692,Other,Service
17693,Unknown,
17694,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
17695,Content/CDN,"Computer and Information Technology|Hosting, Cloud Provider, Data Center, Server Colocation"
17696,Unknown,
17697,Unknown,
17698,ISP,Eyeball|Not Validating RPKI ROV|Home ISP
17699,ISP,Internet Service Provider (ISP)|Computer and Information Technology
17700,Unknown,
17701,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research"
17702,Unknown,
17703,Unknown,
17704,Unknown,
17707,ISP,Software Development|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
140642,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
9591,Other,Validating RPKI ROV
9592,Unknown,
9593,Other,Not Validating RPKI ROV
9594,Unknown,
9595,ISP,Eyeball|Not Validating RPKI ROV|Home ISP
9596,Unknown,
9597,Other,Tranco 10k Host|Not Validating RPKI ROV
9598,ISP,Internet Service Provider (ISP)|Computer and Information Technology
9599,Unknown,
9600,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
9601,Eyeball,Eyeball|Not Validating RPKI ROV
9602,Unknown,
9603,Unknown,
9604,Other,Validating RPKI ROV
9605,ISP,Eyeball|Validating RPKI ROV|Mobile Data/Carrier|Home ISP
9606,Unknown,
9607,Content/CDN,Validating RPKI ROV|Not Validating RPKI ROV|Tranco 10k Host|Server Hosting
9608,Unknown,
9609,Unknown,
9610,Unknown,
140683,Other,"Social Assistance (Temporary Shelters, Emergency Relief, Child Day Care, etc)|Service"
9611,Unknown,
9612,Unknown,
9613,Unknown,
9614,Eyeball,Eyeball|Not Validating RPKI ROV
9615,Eyeball,Eyeball|Not Validating RPKI ROV|Tor services
9616,Unknown,
9617,ISP,Eyeball|Not Validating RPKI ROV|Tor services|Home ISP
9618,Other,Not Validating RPKI ROV
9619,Other,Not Validating RPKI ROV
9620,Unknown,
9621,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
9622,Eyeball,Eyeball|Not Validating RPKI ROV
132496,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
9625,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132504,Government,"Military, Defense, National Security, and International Affairs|Computer and Information Technology|Software Development|Media, Publishing, and Broadcasting"
140701,ISP,Internet Service Provider (ISP)|Computer and Information Technology
214430,Other,IPv6 only|Personal ASN
58784,Unknown,
58785,Academic/Edu,Academic
58786,Unknown,
58787,Unknown,
58788,Unknown,
58789,Unknown,
58790,Other,Personal ASN
58791,Other,Tor services|Not Validating RPKI ROV
58792,Unknown,
58793,Unknown,
132592,Content/CDN,"Software Development|Hosting, Cloud Provider, Data Center, Server Colocation|Computer and Information Technology"
17905,Enterprise,"Service|Law, Business, and Consulting Services"
148985,Other,Software Development|Computer and Information Technology|Service
17930,Unknown,
17931,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17932,Academic/Edu,"Colleges, Universities, and Professional Schools|Not Validating RPKI ROV|Education and Research"
17933,Unknown,
17934,Unknown,
9743,Academic/Edu,Education and Research
17935,Unknown,
17936,Eyeball,Eyeball|Not Validating RPKI ROV
17937,Unknown,
17938,ISP,Internet Service Provider (ISP)|Computer and Information Technology
26132,Other,Computer and Information Technology|Search
17939,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17940,Other,Not Validating RPKI ROV
17941,Other,Not Validating RPKI ROV
17942,Unknown,
17943,Unknown,
17944,Unknown,
17945,Unknown,
17946,Unknown,
17947,Unknown,
17948,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17949,Unknown,
17950,Unknown,
17951,Unknown,
17952,Unknown,
17953,Unknown,
17954,Unknown,
17955,Eyeball,Eyeball|Not Validating RPKI ROV
17956,Academic/Edu,Academic
17957,ISP,Not Validating RPKI ROV|Home ISP|Eyeball
17958,ISP,Eyeball|Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17959,Unknown,
17960,Unknown,
17961,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
17977,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Phone Provider|Service
140868,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|IPv6 only
9824,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
9827,ISP,Computer and Information Technology|Manufacturing|Internet Service Provider (ISP)|Health Care Services
132211,Other,"Accountants, Tax Preparers, Payroll Services|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
132726,ISP,Computer and Information Technology|Internet Service Provider (ISP)
18050,ISP,Computer and Information Technology|Internet Service Provider (ISP)
18067,Unknown,
18068,Other,Not Validating RPKI ROV
18069,Other,Not Validating RPKI ROV
18070,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
18071,Unknown,
18072,ISP,"Law, Business, and Consulting Services|Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider"
18073,Unknown,
18074,Other,Validating RPKI ROV
18075,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
18076,Unknown,
18077,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
18078,Unknown,
18079,Unknown,
18080,Other,Computer and Information Technology
18081,ISP,Eyeball|Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
18082,Unknown,
18083,Unknown,
18084,ISP,Computer and Information Technology|Internet Service Provider (ISP)
18085,Other,Validating RPKI ROV
18086,Unknown,
18087,Unknown,
18088,Other,Not Validating RPKI ROV
18089,Unknown,
18090,Unknown,
18091,Other,Not Validating RPKI ROV
18092,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
18093,Unknown,
18094,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
18095,Unknown,
9904,ISP,Internet Service Provider (ISP)|Computer and Information Technology
18096,Unknown,
18097,Unknown,
18098,Unknown,
214699,ISP,Internet Service Provider (ISP)|Computer and Information Technology
9909,ISP,Internet Service Provider (ISP)|Computer and Information Technology
9928,Other,Computer and Information Technology
18121,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
18122,Unknown,
18123,Unknown,
18124,Unknown,
18125,Government,Government
18126,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
9935,ISP,"Hosting, Cloud Provider, Data Center, Server Colocation|Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology"
18127,Government,Government
18128,Other,Not Validating RPKI ROV
18129,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
59091,Academic/Edu,Academic
59092,Unknown,
59093,Unknown,
59094,Other,"Retail Stores, Wholesale, and E-commerce Sites"
59095,Unknown,
59096,Unknown,
59097,Unknown,
59098,Other,Personal ASN
59099,Unknown,
59100,Unknown,
59101,Unknown,
59102,Unknown,
59103,Other,VPN Host|Not Validating RPKI ROV
59104,Unknown,
59105,Other,Validating RPKI ROV
59106,Unknown,
59107,Unknown,
59108,ISP,Eyeball|Not Validating RPKI ROV|Home ISP
59109,Unknown,
59110,ISP,Carrier|Server Hosting|VPN Host
59111,Unknown,
59112,Unknown,
59113,Unknown,
59114,Unknown,
59115,Other,Not Validating RPKI ROV
59116,ISP,Insurance Carriers and Agencies|Finance and Insurance
18148,Academic/Edu,Academic
59118,Unknown,
59119,Unknown,
59120,Unknown,
59121,Other,Not Validating RPKI ROV
59122,Unknown,
59123,Other,Content
59124,Other,Validating RPKI ROV
59125,Other,Not Validating RPKI ROV
59126,Eyeball,Eyeball|Not Validating RPKI ROV
59127,ISP,Eyeball|Not Validating RPKI ROV|Home ISP
59128,Eyeball,Eyeball|Validating RPKI ROV|Personal ASN
59129,Unknown,
59130,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Service|Internet Service Provider (ISP)"
214772,Other,IPv6 only
9990,Other,Validating RPKI ROV
9991,Other,Not Validating RPKI ROV
9992,Unknown,
9993,Other,Not Validating RPKI ROV
9994,Unknown,
9995,Unknown,
9996,Unknown,
9997,Eyeball,Eyeball|Not Validating RPKI ROV
9998,Enterprise,"Validating RPKI ROV|Service|Law, Business, and Consulting Services"
9999,Other,Validating RPKI ROV
10000,Eyeball,Eyeball|Not Validating RPKI ROV
18193,ISP,Computer and Information Technology|Internet Service Provider (ISP)
10001,Eyeball,Eyeball|Not Validating RPKI ROV
10002,Eyeball,Eyeball|Not Validating RPKI ROV
10003,Eyeball,Eyeball|Validating RPKI ROV
10004,Eyeball,Eyeball|Not Validating RPKI ROV
10005,Unknown,
10006,Other,Not Validating RPKI ROV
132888,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Service|Law, Business, and Consulting Services"
10007,Unknown,
10008,Unknown,
10009,Unknown,
10010,ISP,Eyeball|Not Validating RPKI ROV|Home ISP|Tranco 10k Host
10011,Eyeball,Eyeball|Not Validating RPKI ROV
10012,Unknown,
10013,ISP,Eyeball|Validating RPKI ROV|Home ISP|Tor services
10014,Academic/Edu,Validating RPKI ROV|Academic
10015,Other,Not Validating RPKI ROV
10016,Unknown,
10017,Unknown,
10018,Unknown,
10019,Eyeball,Eyeball|Not Validating RPKI ROV
10020,Unknown,
10021,Other,Validating RPKI ROV
10026,ISP,Internet Service Provider (ISP)|Computer and Information Technology
10033,ISP,Computer and Information Technology|Internet Service Provider (ISP)
18258,Enterprise,"Service|Law, Business, and Consulting Services"
18259,Unknown,
18260,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
18261,Unknown,
18262,Unknown,
18263,Other,Not Validating RPKI ROV
18264,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
18265,Unknown,
18266,Other,Not Validating RPKI ROV
18267,Other,Not Validating RPKI ROV
18268,Eyeball,Eyeball|Not Validating RPKI ROV
18269,Unknown,
18270,Academic/Edu,Education and Research
18271,Other,Not Validating RPKI ROV
18272,Unknown,
18273,Unknown,
18274,Eyeball,Eyeball|Not Validating RPKI ROV
18275,Unknown,
51044,Other,Anycast|Real Estate (Residential and/or Commercial)|Buildings (Residential or Commercial)|Construction and Real Estate
18276,Unknown,
18277,Unknown,
18278,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
18279,Unknown,
18280,Unknown,
18281,Eyeball,Eyeball|Not Validating RPKI ROV
18282,Eyeball,Eyeball|Not Validating RPKI ROV
18283,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
18284,Unknown,
18285,Unknown,
18286,Unknown,
18287,Unknown,
18288,Unknown,
18289,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Law, Business, and Consulting Services|Service"
18290,Unknown,
59248,Other,Service
10108,Other,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance"
10124,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
149428,ISP,Internet Service Provider (ISP)|Computer and Information Technology
214968,Other,"Museums, Libraries, and Entertainment|Personal ASN"
18383,Other,Computer and Information Technology|Software Development
59349,ISP,Computer and Information Technology|Validating RPKI ROV|Internet Service Provider (ISP)
10209,ISP,Not Validating RPKI ROV|Computer and Information Technology|Education and Research|Software Development
141348,Other,Manufacturing|Health Care Services
133180,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology"
133203,ISP,"Internet Service Provider (ISP)|Law, Business, and Consulting Services|Service|Computer and Information Technology"
18526,ISP,Tor services|Computer and Information Technology|Internet Service Provider (ISP)|Server Hosting
133229,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage"
215239,Other,"Museums, Libraries, and Entertainment|IPv6 only"
199108,Unknown,
133445,ISP,Software Development|Internet Service Provider (ISP)|Service|Computer and Information Technology
133458,Other,"Retail Stores, Wholesale, and E-commerce Sites"
133476,ISP,Computer and Information Technology|Internet Service Provider (ISP)
141694,Other,Electronics and Computer Components|Manufacturing
132373,Other,Computer and Information Technology
141757,ISP,"Law, Business, and Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology|Software Development"
2497,ISP,Carrier|Validating RPKI ROV|Home ISP|Anycast
2498,Unknown,
2499,Unknown,
2500,Eyeball,Eyeball|Not Validating RPKI ROV|Internet Critical Infra
2501,Academic/Edu,Academic|Not Validating RPKI ROV
2502,Unknown,
2503,Unknown,
2504,Academic/Edu,Not Validating RPKI ROV|Academic
2505,Other,Validating RPKI ROV
2506,Other,Not Validating RPKI ROV
2507,Unknown,
2508,Academic/Edu,Validating RPKI ROV|Computer and Information Technology|Technology Consulting Services|Software Development
2509,Unknown,
2510,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
2511,Unknown,
2512,Other,Validating RPKI ROV
2513,Other,Validating RPKI ROV
2514,ISP,Eyeball|Not Validating RPKI ROV|Computer and Network Security|Computer and Information Technology
2515,Eyeball,Eyeball|Not Validating RPKI ROV|Internet Critical Infra
2516,ISP,Carrier|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
2517,Unknown,
2518,ISP,Eyeball|Not Validating RPKI ROV|Home ISP|Validating RPKI ROV
2519,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
2520,Unknown,
2521,Unknown,
2522,Unknown,
2523,Academic/Edu,Education and Research|Validating RPKI ROV
2524,Enterprise,"Law, Business, and Consulting Services|Service"
2525,Unknown,
2526,Other,Service
2527,ISP,Eyeball|Not Validating RPKI ROV|Phone Provider|Internet Service Provider (ISP)
2528,Unknown,
149993,ISP,Computer and Information Technology|Internet Service Provider (ISP)
2554,Content/CDN,Not Validating RPKI ROV|Computer and Information Technology|Hosting and Cloud Provider
10807,Other,Technology Consulting Services|Computer and Information Technology
199266,Other,"Service|Personal Care and Lifestyle (Barber Shops, Nail Salons, Diet Centers, Laundry, etc)"
150143,Other,"Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
133780,Other,Computer and Information Technology
133782,Academic/Edu,Validating RPKI ROV|Education and Research
133795,ISP,Internet Service Provider (ISP)|Computer and Information Technology
142052,Other,Finance and Insurance|Anycast|Content
133869,Content/CDN,"Software Development|Hosting and Cloud Provider|Service|Law, Business, and Consulting Services"
133900,Other,Not Validating RPKI ROV|Chemical and Pharmaceutical Manufacturing|Construction and Real Estate|Health Care Services
199436,Content/CDN,"Finance and Insurance|Computer and Information Technology|Investment, Portfolio Management, Pensions and Funds|Hosting and Cloud Provider"
150296,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
150298,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
150314,ISP,Computer and Information Technology|Internet Service Provider (ISP)|IPv6 only
150318,ISP,Finance and Insurance|Insurance Carriers and Agencies
150325,Government,"Personal ASN|Military, Defense, National Security, and International Affairs|Government and Public Administration"
215871,ISP,IPv6 only|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
150355,ISP,Computer and Information Technology|Internet Service Provider (ISP)
150356,Other,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)"
142165,ISP,Automotive and Transportation|Manufacturing|Computer and Information Technology|Internet Service Provider (ISP)
150357,Unknown,
150358,Unknown,
150359,Unknown,
150360,Unknown,
150361,Unknown,
150362,Other,Computer and Information Technology|Personal ASN
150363,Other,Computer and Information Technology|Computer and Network Security
150364,Unknown,
150365,Other,"Online Informational Content|Media, Publishing, and Broadcasting"
150367,Unknown,
150368,Other,Computer and Information Technology|IPv6 only|Personal ASN|Content
150369,ISP,Carrier
150366,Unknown,
2907,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
2915,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
60445,Other,"Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites|IPv6 only"
199767,Eyeball,IPv6 only|Eyeball
142438,Other,"Online Informational Content|IPv6 only|Media, Publishing, and Broadcasting"
216211,Eyeball,Eyeball
150685,Other,"Construction and Real Estate|Online Informational Content|Media, Publishing, and Broadcasting|Validating RPKI ROV"
3258,ISP,Eyeball|Internet Service Provider (ISP)|Software Development|Computer and Information Technology
134351,ISP,Server Hosting|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
134358,Other,Other
142584,Enterprise,"Software Development|Computer and Information Technology|Service|Law, Business, and Consulting Services"
134396,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)|Service"
150810,ISP,"Internet Service Provider (ISP)|Law, Business, and Consulting Services|Computer and Information Technology|Service"
142622,ISP,Computer and Information Technology|Internet Service Provider (ISP)
142632,ISP,Internet Service Provider (ISP)|Computer and Information Technology
208172,Other,"VPN Host|Utilities (Excluding Internet Service)|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits"
3391,Other,"Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
