asn,category,tags
42,ISP,Content|Technology Consulting Services|Internet Service Provider (ISP)|Research and Development Organizations
43,Academic/Edu,"Museums, Libraries, and Entertainment|Research and Development Organizations|Education and Research|"
44,Academic/Edu,"Validating RPKI ROV|Military, Defense, National Security, and International Affairs|Research and Development Organizations|Computer and Information Technology"
45,Academic/Edu,"Validating RPKI ROV|Service|Law, Business, and Consulting Services|Military, Defense, National Security, and International Affairs"
46,Eyeball,"Eyeball|Colleges, Universities, and Professional Schools|Service|Education and Research"
47,Academic/Edu,"Academic|Service|Education and Research|Colleges, Universities, and Professional Schools"
48,Other,Manufacturing|Health Care Services|
49,ISP,Government|Community Groups and Nonprofits|Electronics and Computer Components|Service
50,Academic/Edu,Government|Utilities (Excluding Internet Service)|Manufacturing|Research and Development Organizations
51,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
52,Academic/Edu,Academic|Music and Video Industry|Health Care Services|Government and Public Administration
53,Academic/Edu,Service|Research and Development Organizations|Education and Research|
54,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
55,Academic/Edu,Academic|Community Groups and Nonprofits|Service|Education and Research
56,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
57,Academic/Edu,"Academic|Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV"
393268,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|
59,Academic/Edu,"Tranco 10k Host|Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV"
60,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
61,Academic/Edu,"Military, Defense, National Security, and International Affairs|Education and Research|Colleges, Universities, and Professional Schools|Government and Public Administration"
62,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
63,Academic/Edu,"Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools|"
64,Other,"Computer and Information Technology|Museums, Libraries, and Entertainment|Software Development|"
65,Government,"Not Validating RPKI ROV|Government and Public Administration|Military, Defense, National Security, and International Affairs|"
66,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
67,ISP,"Internet Service Provider (ISP)|Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Computer and Information Technology"
68,Government,"Validating RPKI ROV|Military, Defense, National Security, and International Affairs|Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
69,Academic/Edu,Community Groups and Nonprofits|Service|Education and Research|Education Software
70,Academic/Edu,Validating RPKI ROV|Education and Research|Manufacturing|Community Groups and Nonprofits
71,ISP,Eyeball|Corporate/Enterprise|Validating RPKI ROV|Software Development
72,Other,"Validating RPKI ROV|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|"
73,ISP,Eyeball|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
393281,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Retail Stores, Wholesale, and E-commerce Sites|Not Validating RPKI ROV"
75,Government,"Government and Public Administration|Electric Power Generation, Transmission, Distribution|Community Groups and Nonprofits|Government and Regulatory Agencies, Administrations, Departments, and Services"
76,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|
77,Academic/Edu,"Academic|Colleges, Universities, and Professional Schools|Education and Research|Research and Development Organizations"
78,Other,"Retail Stores, Wholesale, and E-commerce Sites|"
79,Academic/Edu,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits|Education and Research|"
80,ISP,"Finance and Insurance|Computer and Information Technology|Investment, Portfolio Management, Pensions and Funds|Banks, Credit Card Companies, Mortgage Providers"
81,ISP,Home ISP|Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider
82,ISP,Tranco 10k Host|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
83,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
84,Other,Manufacturing|Health Care Services|
85,Academic/Edu,"Government and Public Administration|Service|Law, Business, and Consulting Services|Education and Research"
86,Other,Software Development|Computer and Information Technology|Technology Consulting Services|
87,Academic/Edu,"Tranco 10k Host|Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV"
88,Academic/Edu,"Tranco 10k Host|Education and Research|Colleges, Universities, and Professional Schools|Validating RPKI ROV"
89,Government,Government|Manufacturing|Health Care Services|
90,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|Software Development
91,Academic/Edu,"Validating RPKI ROV|Education and Research|Utilities (Excluding Internet Service)|Colleges, Universities, and Professional Schools"
92,Eyeball,"Eyeball|Colleges, Universities, and Professional Schools|Education and Research|Validating RPKI ROV"
93,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
94,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
95,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
96,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
97,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|
98,Academic/Edu,"Education and Research|Research and Development Organizations|Colleges, Universities, and Professional Schools|Validating RPKI ROV"
99,ISP,"Electronics and Computer Components|Technology Consulting Services|Service|Law, Business, and Consulting Services"
100,Other,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|"
101,Academic/Edu,"Academic|Colleges, Universities, and Professional Schools|Education and Research|"
102,Academic/Edu,Tranco 10k Host|Government|Government and Public Administration|Computer and Information Technology
103,Academic/Edu,Tranco 10k Host|Manufacturing|Education and Research|Community Groups and Nonprofits
104,Academic/Edu,"Academic|Colleges, Universities, and Professional Schools|Education and Research|Validating RPKI ROV"
105,Other,"Phone Provider|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|"
106,ISP,"Service|Media, Publishing, and Broadcasting|Research and Development Organizations|Electronics and Computer Components"
107,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
108,Other,"Media, Publishing, and Broadcasting|Electronics and Computer Components|Print Media (Newspapers, Magazines, Books)|Online Music and Video Streaming Services"
109,ISP,Tranco 10k Host|Software Development|Internet Service Provider (ISP)|Manufacturing
110,Other,Health Care Services|Hospitals and Medical Centers|
111,Academic/Edu,"Tranco 10k Host|Education and Research|Colleges, Universities, and Professional Schools|Not Validating RPKI ROV"
112,ISP,Content|Community Groups and Nonprofits|Software Development|Internet Service Provider (ISP)
113,Other,Other|
114,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
115,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
116,ISP,"Internet Service Provider (ISP)|Hosting and Cloud Provider|Service|Law, Business, and Consulting Services"
117,Other,Software Development|Computer and Information Technology|
118,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
119,Academic/Edu,"Print Media (Newspapers, Magazines, Books)|Service|Media, Publishing, and Broadcasting|Education and Research"
120,Other,"Software Development|Computer and Information Technology|Museums, Libraries, and Entertainment|"
121,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
122,Other,Validating RPKI ROV|Manufacturing|Health Care Services|Hospitals and Medical Centers
123,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
124,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
125,Academic/Edu,Validating RPKI ROV|Service|Research and Development Organizations|Education and Research
126,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
127,Academic/Edu,Not Validating RPKI ROV|Education and Research|Research and Development Organizations|
128,Enterprise,"Law, Business, and Consulting Services|Service|"
129,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
130,Other,"Retail Stores, Wholesale, and E-commerce Sites|"
131,Academic/Edu,"Government and Public Administration|Colleges, Universities, and Professional Schools|Computer and Information Technology|Education and Research"
132,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
133,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
134,Other,Computer and Information Technology|
135,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
136,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
393344,ISP,Search|Internet Service Provider (ISP)|Automotive and Transportation|Computer and Information Technology
138,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
139,Other,Health Care Services|Manufacturing|
140,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
141,Other,Manufacturing|Health Care Services|
142,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
143,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
144,ISP,Software Development|Manufacturing|Computer and Information Technology|Electronics and Computer Components
145,ISP,Computer and Network Security|Computer and Information Technology|Internet Service Provider (ISP)|
146,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
147,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
148,Other,Health Care Services|Manufacturing|
149,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
150,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
151,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|Manufacturing
152,ISP,Computer and Network Security|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
153,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
154,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
155,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
156,Academic/Edu,"Tranco 10k Host|Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV"
157,ISP,Service|Technology Consulting Services|Software Development|Internet Service Provider (ISP)
158,ISP,Validating RPKI ROV|Electronics and Computer Components|Software Development|Internet Service Provider (ISP)
159,Academic/Edu,"Academic|Health Care Services|Education and Research|Colleges, Universities, and Professional Schools"
160,Academic/Edu,"ToR Services|Education and Research|Colleges, Universities, and Professional Schools|Validating RPKI ROV"
161,Enterprise,Tranco 10k Host|Electronics and Computer Components|Manufacturing|Not Validating RPKI ROV
162,Other,Manufacturing|Health Care Services|
163,Academic/Edu,Education and Research|Research and Development Organizations|
164,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
165,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
166,Academic/Edu,"Validating RPKI ROV|Government and Public Administration|Community Groups and Nonprofits|Government and Regulatory Agencies, Administrations, Departments, and Services"
167,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV|Academic"
168,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|"
169,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
170,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
171,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
172,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
393380,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|Other
174,ISP,T1|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
175,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
176,Other,Computer and Information Technology|
177,Academic/Edu,"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Education Software|Service|Colleges, Universities, and Professional Schools"
178,Academic/Edu,"Service|Education Software|Education and Research|Colleges, Universities, and Professional Schools"
179,Academic/Edu,"Education Software|Service|Colleges, Universities, and Professional Schools|Education and Research"
180,Academic/Edu,"Service|Colleges, Universities, and Professional Schools|Education Software|Education and Research"
181,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
182,Academic/Edu,"Software Development|Computer and Information Technology|Media, Publishing, and Broadcasting|Education and Research"
183,Academic/Edu,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Software Development|Community Groups and Nonprofits|Computer and Information Technology"
184,Academic/Edu,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Software Development|Computer and Information Technology|Community Groups and Nonprofits"
185,Academic/Edu,"Software Development|Education and Research|Computer and Information Technology|Media, Publishing, and Broadcasting"
186,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV|Academic"
187,ISP,Internet Critical Infra|Technology Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology
188,ISP,Validating RPKI ROV|Software Development|Government and Public Administration|Internet Service Provider (ISP)
189,ISP,Internet Service Provider (ISP)|Computer and Network Security|Computer and Information Technology|Hosting and Cloud Provider
190,Other,Health Care Services|Manufacturing|
191,Other,Health Care Services|Manufacturing|
192,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|"
193,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|"
194,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|Tranco 10k Host|Academic"
195,ISP,"Validating RPKI ROV|Education and Research|Computer and Information Technology|Colleges, Universities, and Professional Schools"
196,Government,"Validating RPKI ROV|Manufacturing|Air Travel|Freight, Shipment, and Postal Services"
197,Government,"Military, Defense, National Security, and International Af-|Government and Public Administration|Military, Defense, National Security, and International Affairs|Manufacturing"
198,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
199,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|Computer and Network Security
200,ISP,Not Validating RPKI ROV|Service|Computer and Network Security|Internet Service Provider (ISP)
201,ISP,Service|Computer and Network Security|Internet Service Provider (ISP)|Computer and Information Technology
202,ISP,Hosting and Cloud Provider|Service|Internet Service Provider (ISP)|Computer and Information Technology
203,ISP,Validating RPKI ROV|Computer and Network Security|Hosting and Cloud Provider|Service
204,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|Computer and Information Technology|"
205,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|Validating RPKI ROV|Academic"
206,Other,Validating RPKI ROV|Software Development|Computer and Information Technology|
207,Other,Computer and Information Technology|
208,Other,Health Care Services|Manufacturing|
209,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
210,Academic/Edu,"Tranco 10k Host|Research and Development Organizations|Education and Research|Colleges, Universities, and Professional Schools"
211,Other,"Service|Personal Care and Lifestyle (Barber Shops, Nail Salons, Diet Centers, Laundry, etc)|"
393419,Enterprise,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Law, Business, and Consulting Services|Buildings (Residential or Commercial)|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)"
213,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
214,Other,Manufacturing|Health Care Services|
215,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
216,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
217,Academic/Edu,Tranco 10k Host|Academic|Not Validating RPKI ROV|Manufacturing
218,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
219,Other,Manufacturing|Health Care Services|
220,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
221,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
222,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
223,Government,"Validating RPKI ROV|Computer and Information Technology|Government and Public Administration|Law, Business, and Consulting Services"
393432,Other,Health Care Services|Hospitals and Medical Centers|Not Validating RPKI ROV|
225,Academic/Edu,Tranco 10k Host|Automotive and Transportation|Health Care Services|Travel and Accommodation
226,Academic/Edu,"Not Validating RPKI ROV|Colleges, Universities, and Professional Schools|Education and Research|"
227,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
228,ISP,Government|Computer and Information Technology|Internet Service Provider (ISP)|
229,Academic/Edu,"Validating RPKI ROV|Colleges, Universities, and Professional Schools|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
230,Academic/Edu,"Computer and Information Technology|Software Development|Community Groups and Nonprofits|Media, Publishing, and Broadcasting"
231,Academic/Edu,"Colleges, Universities, and Professional Schools|Computer and Information Technology|Education and Research|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
232,Academic/Edu,"Education and Research|Computer and Information Technology|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
233,Academic/Edu,"Computer and Information Technology|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits|Education and Research"
234,Other,Community Groups and Nonprofits|
235,Academic/Edu,"Media, Publishing, and Broadcasting|Education and Research|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Software Development"
236,Academic/Edu,"Education and Research|Media, Publishing, and Broadcasting|Software Development|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
237,Eyeball,"Eyeball|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Media, Publishing, and Broadcasting|Education and Research"
238,Academic/Edu,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Computer and Information Technology|Community Groups and Nonprofits|Media, Publishing, and Broadcasting"
393447,Other,"Service|Manufacturing|Computer and Information Technology|Media, Publishing, and Broadcasting"
240,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
241,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
242,Government,"Government and Public Administration|Automotive and Transportation|Military, Defense, National Security, and International Affairs|Manufacturing"
243,Government,Government|Electronics and Computer Components|Manufacturing|Validating RPKI ROV
244,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
245,Other,Software Development|Computer and Information Technology|
246,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
247,Other,"Personal Care and Lifestyle (Barber Shops, Nail Salons, Diet Centers, Laundry, etc)|Service|"
393455,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV|
393456,Other,"Retail Stores, Wholesale, and E-commerce Sites|Validating RPKI ROV|"
393458,Other,"Metal, Glass, Wood, and Paper Manufacturing|Manufacturing|Retail Stores, Wholesale, and E-commerce Sites|"
393459,Other,Service|Computer and Information Technology|Software Development|Not Validating RPKI ROV
252,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
253,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
254,ISP,"Software Development|Military, Defense, National Security, and International Affairs|Internet Service Provider (ISP)|Computer and Information Technology"
255,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
256,Other,Manufacturing|Health Care Services|
257,Other,Validating RPKI ROV|Health Care Services|Manufacturing|
258,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
259,Academic/Edu,Research and Development Organizations|Education and Research|
260,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
393469,Other,"Service|Retail Stores, Wholesale, and E-commerce Sites|Health Care Services|Hospitals and Medical Centers"
262,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
263,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
264,ISP,Validating RPKI ROV|Computer and Network Security|Internet Service Provider (ISP)|Computer and Information Technology
265,Other,Computer and Information Technology|Technology Consulting Services|
393473,Other,"Retail Stores, Wholesale, and E-commerce Sites|Travel and Accommodation|Manufacturing|Automotive and Transportation"
267,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
268,Other,"Retail Stores, Wholesale, and E-commerce Sites|Not Validating RPKI ROV|"
269,ISP,Computer and Information Technology|Software Development|Internet Service Provider (ISP)|
270,Academic/Edu,Not Validating RPKI ROV|Education and Research|
393478,Other,"Chemical and Pharmaceutical Manufacturing|Manufacturing|Retail Stores, Wholesale, and E-commerce Sites|"
272,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
273,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
274,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
275,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
276,Academic/Edu,"Colleges, Universities, and Professional Schools|Utilities (Excluding Internet Service)|Academic|Validating RPKI ROV"
277,Other,Software Development|Computer and Information Technology|
393485,Other,"Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites|Merchant Wholesalers|Validating RPKI ROV"
279,ISP,Computer and Information Technology|Service|Hosting and Cloud Provider|Computer and Network Security
280,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
281,ISP,Computer and Network Security|Hosting and Cloud Provider|Computer and Information Technology|Service
393489,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV|
283,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Validating RPKI ROV|"
284,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
285,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
286,ISP,Carrier|Internet Service Provider (ISP)|Computer and Information Technology|
287,Other,Health Care Services|Manufacturing|
393495,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|"
289,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
290,Other,"Retail Stores, Wholesale, and E-commerce Sites|"
291,ISP,Not Validating RPKI ROV|Education and Research|Computer and Information Technology|Internet Service Provider (ISP)
292,ISP,Validating RPKI ROV|Education and Research|Internet Service Provider (ISP)|Computer and Information Technology
293,ISP,Carrier|Internet Service Provider (ISP)|Computer and Information Technology|Government
393501,Content/CDN,"Software Development|Law, Business, and Consulting Services|Service|Computer and Information Technology"
295,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
296,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
297,Eyeball,Eyeball|Education and Research|Validating RPKI ROV|Corporate/Enterprise
298,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|"
299,Academic/Edu,"Academic|Validating RPKI ROV|Government and Regulatory Agencies, Administrations, Departments, and Services|Colleges, Universities, and Professional Schools"
300,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
301,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
302,Academic/Edu,"Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools|"
303,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
304,ISP,Computer and Information Technology|Software Development|Computer and Network Security|Internet Service Provider (ISP)
305,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
306,ISP,Carrier|Computer and Information Technology|Internet Service Provider (ISP)|
307,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
308,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
309,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
310,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
311,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
312,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
313,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
314,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
315,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
316,ISP,Government|Computer and Information Technology|Internet Service Provider (ISP)|
317,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
318,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
319,ISP,Government|Computer and Information Technology|Internet Service Provider (ISP)|
320,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
321,ISP,Government|Internet Service Provider (ISP)|Computer and Information Technology|
322,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
323,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
324,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
325,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
326,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
327,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
328,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
